codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente,titulo,categoria,estrias_externas,estrias_internas,estrias_lado_rueda,estrias_lado_caja,longitud_semieje,longitud_cardan,longitud_punta_eje,diametro_asiento,diametro_asiento_lado_rueda,diametro_jh,diametro_junta_homocinetica,diametro_jh_deslizante,altura_jh,altura_punta_eje,diametro_circunferencia_agujeros,rosca_agujeros,diametro_rodamiento,diametro_menor,abs,posicion_seguro,seguro,lado,peso,dimensiones
JHR-0052,Juntas Homocineticas Fijas,Renault,Kangoo,2001 - 2002,1.2,,"Parámetro: Valor | Estrias Externas: 21 | Estrias Internas: 30 | ABS: 44T | Posición Seguro: Medio | Diámetro Asiento: 57 | Diámetro JH: 86 | Altura JH: 147 | Altura Punta de Eje: 85 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 86",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_052_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0052/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,21,30,,,,,,57,,86,86,,147,85,,,,,44T,Medio,Medio,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 17,5 cm"
JHR-0052,Juntas Homocineticas Fijas,Renault,Twingo,1992 - 2000,1.2,,"Parámetro: Valor | Estrias Externas: 21 | Estrias Internas: 30 | ABS: 44T | Posición Seguro: Medio | Diámetro Asiento: 57 | Diámetro JH: 86 | Altura JH: 147 | Altura Punta de Eje: 85 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 86",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_052_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0052/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,21,30,,,,,,57,,86,86,,147,85,,,,,44T,Medio,Medio,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 17,5 cm"
JHR-0052,Juntas Homocineticas Fijas,Renault,Twingo,1997 - 2003,1.1,,"Parámetro: Valor | Estrias Externas: 21 | Estrias Internas: 30 | ABS: 44T | Posición Seguro: Medio | Diámetro Asiento: 57 | Diámetro JH: 86 | Altura JH: 147 | Altura Punta de Eje: 85 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 86",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_052_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0052/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,21,30,,,,,,57,,86,86,,147,85,,,,,44T,Medio,Medio,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 17,5 cm"
JHR-0052,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 21 | Estrias Internas: 30 | ABS: 44T | Posición Seguro: Medio | Diámetro Asiento: 57 | Diámetro JH: 86 | Altura JH: 147 | Altura Punta de Eje: 85 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 86",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_052_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0052/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,21,30,,,,,,57,,86,86,,147,85,,,,,44T,Medio,Medio,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 17,5 cm"
JHR-0053,Juntas Homocineticas Fijas,Renault,Master,2001 - 2008,2.8 TD,,"Parámetro: Valor | Estrias Externas: 28 | Estrias Internas: 36 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 65 | Diámetro JH: 98 | Altura JH: 166 | Altura Punta de Eje: 95 | Peso: 3,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 98",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_053_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0053/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,28,36,,,,,,65,,98,98,,166,95,,,,,-,Interno,Interno,Derecho/Izquierdo,"3,1 kg","11,5 × 11,5 × 20 cm"
JHR-0053,Juntas Homocineticas Fijas,Renault,Master,2006 - 2013,2.5 Dci,,"Parámetro: Valor | Estrias Externas: 28 | Estrias Internas: 36 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 65 | Diámetro JH: 98 | Altura JH: 166 | Altura Punta de Eje: 95 | Peso: 3,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 98",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_053_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0053/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,28,36,,,,,,65,,98,98,,166,95,,,,,-,Interno,Interno,Derecho/Izquierdo,"3,1 kg","11,5 × 11,5 × 20 cm"
JHR-0053,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 28 | Estrias Internas: 36 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 65 | Diámetro JH: 98 | Altura JH: 166 | Altura Punta de Eje: 95 | Peso: 3,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 98",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_053_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0053/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,28,36,,,,,,65,,98,98,,166,95,,,,,-,Interno,Interno,Derecho/Izquierdo,"3,1 kg","11,5 × 11,5 × 20 cm"
JHR-0054,Juntas Homocineticas Fijas,Renault,Kwid,2017 - 2022,1,,"Parámetro: Valor | Estrias Externas: 23 | Estrias Internas: 27 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 46.5 | Diámetro JH: 73 | Altura JH: 135 | Altura Punta de Eje: 78.5 | Peso: 1,6 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 73",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_054_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0054/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,23,27,,,,,,46.5,,73,73,,135,78.5,,,,,-,Medio,Medio,Derecho/Izquierdo,"1,6 kg","11,5 × 11,5 × 20 cm"
JHR-0054,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 23 | Estrias Internas: 27 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 46.5 | Diámetro JH: 73 | Altura JH: 135 | Altura Punta de Eje: 78.5 | Peso: 1,6 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 73",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_054_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0054/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,23,27,,,,,,46.5,,73,73,,135,78.5,,,,,-,Medio,Medio,Derecho/Izquierdo,"1,6 kg","11,5 × 11,5 × 20 cm"
JHR-0055,Juntas Homocineticas Fijas,Ford,Orion,1993 - 1998,1.6,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 30 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 51 | Diámetro JH: 90 | Altura JH: 139.5 | Altura Punta de Eje: 78.5 | Peso: 2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 90",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_055_01-1.jpg,https://www.dauer.com.ar/producto/jhr-0055/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,30,,,,,,51,,90,90,,139.5,78.5,,,,,-,Interno,Interno,Derecho/Izquierdo,2 kg,"10,5 × 10,5 × 17,5 cm"
JHR-0055,Juntas Homocineticas Fijas,Volkswagen,Quantum,1986 - 1994,1.8,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 30 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 51 | Diámetro JH: 90 | Altura JH: 139.5 | Altura Punta de Eje: 78.5 | Peso: 2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 90",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_055_01-1.jpg,https://www.dauer.com.ar/producto/jhr-0055/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,30,,,,,,51,,90,90,,139.5,78.5,,,,,-,Interno,Interno,Derecho/Izquierdo,2 kg,"10,5 × 10,5 × 17,5 cm"
JHR-0055,Juntas Homocineticas Fijas,Volkswagen,Quantum,1992 - 1998,2,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 30 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 51 | Diámetro JH: 90 | Altura JH: 139.5 | Altura Punta de Eje: 78.5 | Peso: 2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 90",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_055_01-1.jpg,https://www.dauer.com.ar/producto/jhr-0055/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,30,,,,,,51,,90,90,,139.5,78.5,,,,,-,Interno,Interno,Derecho/Izquierdo,2 kg,"10,5 × 10,5 × 17,5 cm"
JHR-0055,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 30 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 51 | Diámetro JH: 90 | Altura JH: 139.5 | Altura Punta de Eje: 78.5 | Peso: 2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 90",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_055_01-1.jpg,https://www.dauer.com.ar/producto/jhr-0055/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,30,,,,,,51,,90,90,,139.5,78.5,,,,,-,Interno,Interno,Derecho/Izquierdo,2 kg,"10,5 × 10,5 × 17,5 cm"
JHR-0056,Juntas Homocineticas Fijas,Ford,Escort,1995 - 2002,1.8 D,,"Parámetro: Valor | Estrias Externas: 25 | Estrias Internas: 30 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 56.5 | Diámetro JH: 90 | Altura JH: 145 | Altura Punta de Eje: 88.5 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 90",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_056_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0056/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,25,30,,,,,,56.5,,90,90,,145,88.5,,,,,-,Interno,Interno,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 17,5 cm"
JHR-0056,Juntas Homocineticas Fijas,Ford,Escort,1999,1.8 TD,,"Parámetro: Valor | Estrias Externas: 25 | Estrias Internas: 30 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 56.5 | Diámetro JH: 90 | Altura JH: 145 | Altura Punta de Eje: 88.5 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 90",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_056_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0056/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,25,30,,,,,,56.5,,90,90,,145,88.5,,,,,-,Interno,Interno,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 17,5 cm"
JHR-0056,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 25 | Estrias Internas: 30 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 56.5 | Diámetro JH: 90 | Altura JH: 145 | Altura Punta de Eje: 88.5 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 90",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_056_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0056/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,25,30,,,,,,56.5,,90,90,,145,88.5,,,,,-,Interno,Interno,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 17,5 cm"
JHR-0057,Juntas Homocineticas Fijas,Ford,Courier,1997 - 2000,1.4 16v,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 25 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 81.5 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 81.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_057_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0057/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,25,,,,,,56.5,,81.5,81.5,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0057,Juntas Homocineticas Fijas,Ford,Courier,1997 - 2006,1.8 D,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 25 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 81.5 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 81.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_057_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0057/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,25,,,,,,56.5,,81.5,81.5,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0057,Juntas Homocineticas Fijas,Ford,Fiesta,1994 - 1999,1.3i,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 25 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 81.5 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 81.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_057_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0057/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,25,,,,,,56.5,,81.5,81.5,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0057,Juntas Homocineticas Fijas,Ford,Fiesta,1994 - 2003,1.8 D,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 25 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 81.5 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 81.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_057_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0057/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,25,,,,,,56.5,,81.5,81.5,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0057,Juntas Homocineticas Fijas,Ford,Fiesta,1996 - 1999,1.4 16v,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 25 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 81.5 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 81.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_057_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0057/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,25,,,,,,56.5,,81.5,81.5,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0057,Juntas Homocineticas Fijas,Ford,Fiesta,1999 - 2002,1.6,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 25 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 81.5 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 81.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_057_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0057/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,25,,,,,,56.5,,81.5,81.5,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0057,Juntas Homocineticas Fijas,Ford,Fiesta,2002 - 2011,1.4 TDCi,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 25 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 81.5 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 81.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_057_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0057/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,25,,,,,,56.5,,81.5,81.5,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0057,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 25 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 81.5 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 81.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_057_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0057/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,25,,,,,,56.5,,81.5,81.5,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0058,Juntas Homocineticas Fijas,Ford,Ranger,2000 - 2001,,,"Parámetro: Valor | Estrias Externas: 27 | Estrias Internas: 34 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 67 | Diámetro JH: 95 | Altura JH: 181 | Altura Punta de Eje: 115 | Peso: 3,3 kg | Dimensiones: 11,5 × 11,5 × 26 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 95",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_058_01-3.jpg,https://www.dauer.com.ar/producto/jhr-0058/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,27,34,,,,,,67,,95,95,,181,115,,,,,-,Interno,Interno,Derecho/Izquierdo,"3,3 kg","11,5 × 11,5 × 26 cm"
JHR-0058,Juntas Homocineticas Fijas,Marca,Modelo,Año,,,"Parámetro: Valor | Estrias Externas: 27 | Estrias Internas: 34 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 67 | Diámetro JH: 95 | Altura JH: 181 | Altura Punta de Eje: 115 | Peso: 3,3 kg | Dimensiones: 11,5 × 11,5 × 26 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 95",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_058_01-3.jpg,https://www.dauer.com.ar/producto/jhr-0058/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,27,34,,,,,,67,,95,95,,181,115,,,,,-,Interno,Interno,Derecho/Izquierdo,"3,3 kg","11,5 × 11,5 × 26 cm"
JHR-0059,Juntas Homocineticas Fijas,Ford,Fiesta,1994 - 1999,1.3i,,"Parámetro: Valor | Estrias Externas: 25 | Estrias Internas: 20 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 53 | Diámetro JH: 73 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,7 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 73",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_059_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0059/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,25,20,,,,,,53,,73,73,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,7 kg","10,5 × 10,5 × 17,5 cm"
JHR-0059,Juntas Homocineticas Fijas,Ford,Ka,1999 - 2014,1,,"Parámetro: Valor | Estrias Externas: 25 | Estrias Internas: 20 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 53 | Diámetro JH: 73 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,7 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 73",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_059_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0059/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,25,20,,,,,,53,,73,73,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,7 kg","10,5 × 10,5 × 17,5 cm"
JHR-0059,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 25 | Estrias Internas: 20 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 53 | Diámetro JH: 73 | Altura JH: 141 | Altura Punta de Eje: 88.5 | Peso: 1,7 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 73",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_059_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0059/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,25,20,,,,,,53,,73,73,,141,88.5,,,,,-,Externo,Externo,Derecho/Izquierdo,"1,7 kg","10,5 × 10,5 × 17,5 cm"
JHR-0060,Juntas Homocineticas Fijas,Ford,Mondeo,1994 - 2001,2.0 Ghia,,"Parámetro: Valor | Estrias Externas: 27 | Estrias Internas: 25 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 57 | Diámetro JH: 88 | Altura JH: 153.5 | Altura Punta de Eje: 91.5 | Peso: 2,3 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_060_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0060/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,27,25,,,,,,57,,88,88,,153.5,91.5,,,,,-,Interno,Interno,Derecho/Izquierdo,"2,3 kg","10,5 × 10,5 × 17,5 cm"
JHR-0060,Juntas Homocineticas Fijas,Ford,Mondeo,1997 - 2001,2.5 V6 24v Ghia,,"Parámetro: Valor | Estrias Externas: 27 | Estrias Internas: 25 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 57 | Diámetro JH: 88 | Altura JH: 153.5 | Altura Punta de Eje: 91.5 | Peso: 2,3 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_060_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0060/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,27,25,,,,,,57,,88,88,,153.5,91.5,,,,,-,Interno,Interno,Derecho/Izquierdo,"2,3 kg","10,5 × 10,5 × 17,5 cm"
JHR-0060,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 27 | Estrias Internas: 25 | ABS: - | Posición Seguro: Interno | Diámetro Asiento: 57 | Diámetro JH: 88 | Altura JH: 153.5 | Altura Punta de Eje: 91.5 | Peso: 2,3 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_060_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0060/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,27,25,,,,,,57,,88,88,,153.5,91.5,,,,,-,Interno,Interno,Derecho/Izquierdo,"2,3 kg","10,5 × 10,5 × 17,5 cm"
JHR-0061,Juntas Homocineticas Fijas,Ford,Mondeo,1994 - 2001,2.0 Ghia,,"Parámetro: Valor | Estrias Externas: 27 | Estrias Internas: 25 | ABS: 44T | Posición Seguro: Interno | Diámetro Asiento: 57 | Diámetro JH: 88 | Altura JH: 153.5 | Altura Punta de Eje: 91.5 | Peso: 2,5 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_061_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0061/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,27,25,,,,,,57,,88,88,,153.5,91.5,,,,,44T,Interno,Interno,Derecho/Izquierdo,"2,5 kg","11,5 × 11,5 × 20 cm"
